TargetID	ProbeID	200729890044_A.AVG_Signal	200729890044_A.Detection Pval	200729890044_B.AVG_Signal	200729890044_B.Detection Pval	200729890044_C.AVG_Signal	200729890044_C.Detection Pval	200729890044_D.AVG_Signal	200729890044_D.Detection Pval	200729890044_E.AVG_Signal	200729890044_E.Detection Pval	200729890044_F.AVG_Signal	200729890044_F.Detection Pval	200729890044_G.AVG_Signal	200729890044_G.Detection Pval	200729890044_H.AVG_Signal	200729890044_H.Detection Pval	200729890044_I.AVG_Signal	200729890044_I.Detection Pval	200729890044_J.AVG_Signal	200729890044_J.Detection Pval	200729890044_K.AVG_Signal	200729890044_K.Detection Pval	200729890044_L.AVG_Signal	200729890044_L.Detection Pval	200796240064_A.AVG_Signal	200796240064_A.Detection Pval	200796240064_B.AVG_Signal	200796240064_B.Detection Pval	200796240064_C.AVG_Signal	200796240064_C.Detection Pval	200796240064_D.AVG_Signal	200796240064_D.Detection Pval	200796240064_E.AVG_Signal	200796240064_E.Detection Pval	200796240064_F.AVG_Signal	200796240064_F.Detection Pval	200796240064_G.AVG_Signal	200796240064_G.Detection Pval	200796240064_H.AVG_Signal	200796240064_H.Detection Pval	200796240064_I.AVG_Signal	200796240064_I.Detection Pval	200796240064_J.AVG_Signal	200796240064_J.Detection Pval	200796240064_K.AVG_Signal	200796240064_K.Detection Pval	200796240064_L.AVG_Signal	200796240064_L.Detection Pval
NEGATIVE	2970551	113,4885	0,2909091	111,8121	0,3376623	109,791	0,7142857	102,1105	0,7584416	137,23	0,03116883	119,4932	0,3194805	115,9696	0,451948	126,1177	0,1584416	104,5591	0,8974026	105,9913	0,5987013	107,5047	0,7649351	107,6346	0,4558442	106,3224	0,5545455	104,8605	0,7766234	109,6905	0,5506493	115,2671	0,5922078	103,1301	0,8753247	113,0229	0,8077922	109,2077	0,7831169	103,2834	0,6649351	124,2345	0,3662338	113,3055	0,3012987	110,8957	0,3766234	118,0848	0,2207792
NEGATIVE	2970731	101,3366	0,7935065	105,8271	0,5792208	110,1609	0,6948052	103,1154	0,7155844	126,9832	0,1415584	119,477	0,3207792	110,2399	0,6714286	117,2784	0,4415585	119,2084	0,3298701	110,9066	0,3649351	107,2641	0,7792208	99,61217	0,8428571	105,0207	0,6233766	112,2137	0,4610389	108,8666	0,587013	119,1263	0,4311688	110,5197	0,6090909	115,8643	0,7103896	115,7183	0,5012987	113,3947	0,2298701	125,4142	0,3207792	109,4389	0,4636364	109,6083	0,4350649	111,5186	0,4883117
NEGATIVE	3060167	111,181	0,3844156	121,6102	0,07142857	111,6745	0,6298701	105,826	0,5987013	120,6474	0,3194805	129,7971	0,0948052	126,1544	0,1298701	129,1341	0,1142857	106,5437	0,8441558	106,0094	0,5974026	135,072	0,01428571	105,0975	0,5792208	108,2377	0,4571429	129,0554	0,03766234	112,1665	0,4324675	100,7983	0,974026	124,6378	0,112987	140,8298	0,03376623	124,8713	0,1831169	127,0659	0,02467532	133,4918	0,1103896	114,4982	0,2506494	99,73616	0,8636364	108,8788	0,6
NEGATIVE	3060193	116,3393	0,1974026	111,093	0,3727273	141,4723	0,02337662	107,9427	0,487013	138,2138	0,02467532	130,3092	0,08311688	119,1714	0,3090909	140,944	0,01688312	118,3891	0,3675325	116,1917	0,1623377	124,071	0,1350649	111,7889	0,2844156	129,9342	0,01428571	113,2346	0,4142857	121,9307	0,1246753	133,3574	0,07402597	128,8894	0,05454545	129,0711	0,1805195	127,5575	0,1181818	121,3196	0,05194805	142,3554	0,02857143	118,4519	0,1415584	128,1847	0,02337662	125,1354	0,06233766
NEGATIVE	3060373	97,02108	0,9064935	96,33095	0,9142857	102,2055	0,9246753	96,63889	0,9298701	118,5289	0,3987013	107,2804	0,7844156	107,1439	0,7818182	111,6252	0,6558442	108,6552	0,7649351	96,85092	0,9285714	105,5764	0,8324676	114,8407	0,1818182	98,6571	0,874026	100,4772	0,9142857	112,7402	0,4064935	119,4135	0,4142857	104,9293	0,8246753	116,1699	0,6948052	111,2436	0,687013	100,3575	0,8168831	101,7186	0,9922078	108,9154	0,4974026	110,8993	0,3753247	103,1689	0,812987
NEGATIVE	3060681	105,125	0,648052	102,7017	0,7090909	122,8622	0,2051948	97,55173	0,8948052	120,9743	0,3116883	117,5552	0,4038961	121,0566	0,2519481	122,5157	0,2415584	120,8118	0,2714286	109,8471	0,4064935	117,0404	0,3519481	99,89139	0,8337662	121,9294	0,06103896	111,3122	0,4974026	127,3001	0,04545455	131,2536	0,1038961	119,4723	0,2051948	128,6013	0,1948052	135,1503	0,03376623	104,5103	0,5987013	133,2156	0,1181818	121,7024	0,08051948	99,49881	0,8701299	109,0008	0,5922078
NEGATIVE	3120192	120,7995	0,1077922	116,3514	0,1753247	134,5628	0,04675325	126,0476	0,03246753	141,2409	0,01428571	124,6002	0,1935065	112,4967	0,5727273	121,7371	0,2701299	126,3402	0,1194805	112,2372	0,3038961	113,6689	0,4883117	109,7189	0,3467532	104,8499	0,6285715	121,7642	0,1337662	124,8814	0,08311688	123,0315	0,2831169	120,6085	0,1857143	119,1533	0,5571429	118,6331	0,387013	109,8506	0,3571429	118,341	0,6337662	105,2546	0,6805195	116,8358	0,1818182	119,6624	0,1792208
NEGATIVE	3120333	106,0708	0,6077922	106,1675	0,5597402	116,2327	0,4428571	103,613	0,7	130,3842	0,09220779	107,4104	0,7779221	114,1719	0,512987	130,3273	0,0961039	106,7516	0,8415585	103,2554	0,7272727	114,5598	0,448052	107,9517	0,4376623	96,50087	0,9324675	105,9156	0,7428572	109,9026	0,5350649	124,2918	0,2467532	110,9756	0,587013	124,2232	0,3571429	109,7051	0,761039	109,1764	0,3831169	120,7008	0,5181818	96,56775	0,951948	95,31464	0,9636363	120,1076	0,1701299
NEGATIVE	3120358	100,7685	0,8194805	102,3835	0,7207792	119,7957	0,3116883	101,789	0,7701299	116,1608	0,4805195	120,0163	0,3012987	117,84	0,3649351	118,6639	0,3922078	111,1429	0,6545454	99,71254	0,8506494	112,1111	0,5649351	115,3138	0,1623377	98,28886	0,8818182	98,81151	0,9337662	110,3456	0,5168831	115,8011	0,5597402	107,54	0,7428572	115,1603	0,7428572	113,2083	0,6051948	103,1807	0,6675324	124,4151	0,3558442	101,5599	0,8155844	102,3305	0,7597402	109,5694	0,5727273
NEGATIVE	3120446	122,2837	0,08701298	117,0559	0,1584416	110,6106	0,6779221	114,8667	0,2077922	128,2249	0,1233766	131,887	0,07012987	118,8276	0,3246753	121,8694	0,2623377	106,8426	0,8376623	113,8598	0,2571429	131,6492	0,03766234	108,1435	0,4285714	117,5909	0,1220779	119,3798	0,2025974	109,0001	0,5805195	123,8811	0,2597403	117,4315	0,2727273	123,25	0,4103896	115,7343	0,4987013	115,0591	0,1701299	119,8853	0,5519481	108,9749	0,4909091	103,8101	0,7	109,9491	0,5558441
NEGATIVE	3120538	125,4405	0,05584415	116,0357	0,1844156	120,8715	0,2701299	112,5067	0,2974026	135,4702	0,05064935	132,7672	0,06363636	123,1355	0,1896104	130,618	0,08961039	124,2453	0,1675325	115,6367	0,1818182	133,9874	0,01948052	105,7468	0,5454546	108,6726	0,4298701	113,8213	0,3896104	110,3092	0,5207792	136,9586	0,04025974	128,3613	0,05974026	122,0855	0,451948	133,5387	0,04545455	107,3542	0,4727273	130,6319	0,174026	118,7676	0,1311688	141,4732	0,005194805	122,9136	0,09740259
NEGATIVE	3120563	114,518	0,2558441	113,9851	0,2363636	128,6709	0,09740259	144,3431	0,003896104	136,5466	0,03896104	129,183	0,1064935	139,5003	0,02337662	115,7476	0,5025974	140,6084	0,01038961	130,2452	0,01688312	140,4517	0,007792208	119,5232	0,09220779	118,3332	0,1051948	141,9012	0,003896104	136,1048	0,01168831	128,8388	0,1415584	135,1459	0,02207792	146,2227	0,01558442	127,0553	0,1285714	114,6209	0,1896104	143,8992	0,02337662	119,7841	0,1038961	116,0814	0,2064935	136,3875	0,009090909
NEGATIVE	3130129	101,4568	0,7883117	105,8065	0,5818182	107,9342	0,7779221	108,7561	0,4363636	102,2467	0,9233766	93,14686	0,9987013	120,183	0,2818182	111,7412	0,648052	107,2305	0,8207792	100,3137	0,8324676	116,913	0,3545454	113,5941	0,2181818	110,4245	0,3415585	101,6655	0,887013	99,37258	0,9376624	112,4752	0,7	100,1213	0,951948	101,7971	0,9987013	112,0947	0,6532468	97,79639	0,8896104	121,9583	0,4662338	110,4392	0,412987	93,97541	0,9766234	103,4025	0,8116883
NEGATIVE	3130164	130,1342	0,02597403	106,0943	0,5649351	112,2752	0,5987013	135,8122	0,01038961	116,7918	0,4454545	111,1271	0,6428571	130,7706	0,07012987	112,9854	0,612987	126,0028	0,1285714	121,0892	0,06363636	126,8529	0,08181818	113,4874	0,2246753	123,871	0,04155844	123,9677	0,0961039	122,6221	0,112987	134,351	0,06233766	131,8091	0,04285714	128,5101	0,2012987	131,839	0,05974026	118,8056	0,08311688	151,7084	0,01038961	116,5151	0,1857143	115,7257	0,2168831	117,5749	0,2402597
NEGATIVE	3130424	101,403	0,7922078	105,3669	0,6051948	121,5876	0,2402597	111,8603	0,3181818	114,6306	0,5454546	104,1633	0,8701299	127,0975	0,1116883	99,63636	0,9727273	119,6317	0,3142857	105,1706	0,6324675	107,333	0,774026	99,59946	0,8441558	110,0502	0,3636364	97,04144	0,9636363	97,90974	0,9597403	121,533	0,3337662	111,2827	0,5701299	132,9842	0,1012987	118,6635	0,3831169	105,5938	0,5558441	125,7248	0,3116883	110,9903	0,3792208	88,21841	0,9987013	105,4388	0,7467533
NEGATIVE	3140451	104,2279	0,6883117	113,8262	0,2428571	122,0092	0,2272727	108,8538	0,4337662	115,8175	0,4948052	115,6897	0,4649351	115,2033	0,4792208	125,8027	0,1675325	117,8413	0,3857143	106,2482	0,5844156	110,5671	0,6415585	108,7298	0,3974026	104,3088	0,6532468	106,2718	0,7298701	113,1036	0,3935065	115,4894	0,5831169	112,3716	0,5051948	120,3599	0,525974	114,7433	0,5506493	112,0795	0,2571429	117,9971	0,648052	105,4307	0,6675324	105,4074	0,6272727	110,6623	0,5285714
NEGATIVE	3140470	96,76995	0,9181818	95,32348	0,9311689	102,431	0,9207792	103,1735	0,712987	101,8592	0,9337662	98,95249	0,9584416	106,4425	0,8012987	100,615	0,9558442	104,2974	0,9038961	100,919	0,8181818	107,8367	0,7532467	97,82447	0,9	97,85303	0,8974026	102,5418	0,851948	104,6633	0,7831169	99,41095	0,9857143	106,0094	0,7896104	109,2034	0,9116883	103,9198	0,9233766	92,21515	0,9675325	114,1189	0,7948052	102,3168	0,7896104	94,66113	0,9727273	96,16642	0,9766234
NEGATIVE	3140735	105,9943	0,6116883	137,3922	0,005194805	119,8039	0,3077922	110,9413	0,3545454	113,018	0,6220779	127,3526	0,125974	125,6887	0,138961	112,5887	0,6207792	110,6284	0,687013	104,2407	0,6662338	106,5387	0,8025974	121,4663	0,06363636	114,6783	0,1844156	108,4806	0,6246753	100,2595	0,912987	119,9715	0,3922078	106,9385	0,7636364	119,7747	0,5376623	120,0306	0,3298701	119,6714	0,07532468	122,3299	0,4545455	112,7364	0,3181818	115,339	0,2285714	115,6599	0,3168831
NEGATIVE	3170048	107,0949	0,5714286	109,6715	0,4324675	113,8627	0,5441558	95,55076	0,951948	102,2876	0,9220779	101,6083	0,925974	95,62753	0,9883117	100,7482	0,951948	106,566	0,8428571	98,57583	0,8857143	92,65096	0,9987013	91,67259	0,9909091	95,64109	0,951948	102,8202	0,8389611	101,838	0,874026	105,891	0,9168831	105,1825	0,8142857	110,7397	0,8818182	107,1749	0,8454546	99,28561	0,8532467	115,5271	0,7467533	97,68302	0,9233766	98,5752	0,9	109,6353	0,5675325
NEGATIVE	3170228	96,84364	0,9155844	107,5429	0,5051948	105,3501	0,8636364	103,9741	0,6857143	122,9203	0,2519481	109,699	0,7038961	100,8427	0,9415584	101,7449	0,9337662	108,2161	0,7766234	101,6689	0,7857143	108,7952	0,7064935	100,1815	0,8181818	101,2969	0,7766234	94,18599	0,9896104	107,7142	0,651948	114,8229	0,6103896	119,0379	0,2246753	121,5724	0,4727273	109,9714	0,7415584	111,8728	0,2753247	128,4214	0,2324675	101,9754	0,8038961	101,7512	0,7883117	128,1995	0,03506494
NEGATIVE	3170435	116,0997	0,2090909	123,1882	0,05194805	118,0704	0,3779221	119,352	0,1	112,7805	0,635065	118,105	0,3714286	114,0403	0,5207792	115,8105	0,5012987	116,3493	0,4454545	111,1539	0,3545454	117,6867	0,3155844	116,8998	0,1350649	108,408	0,4441558	113,3806	0,4064935	116,6565	0,2532468	108,6135	0,8389611	122,0696	0,1558442	133,0573	0,0987013	113,0403	0,612987	105,1275	0,5805195	124,6841	0,3493507	114,5741	0,2454545	100,9429	0,8207792	113,9696	0,3649351
NEGATIVE	3170603	107,9722	0,5350649	106,0941	0,5662338	114,2705	0,5298702	113,0234	0,2792208	117,1555	0,4298701	118,2612	0,3636364	100,6026	0,9480519	114,3884	0,5519481	122,3619	0,2155844	110,9787	0,3623376	106,4646	0,8038961	114,8611	0,1779221	102,7552	0,725974	114,4553	0,3701299	111,549	0,4701299	118,6674	0,4493507	107,4334	0,7467533	133,0621	0,09740259	109,5371	0,7675325	108,7352	0,412987	112,7721	0,8415585	102,334	0,7883117	101,603	0,7935065	108,2801	0,6324675
NEGATIVE	3180201	108,1744	0,5220779	98,39424	0,851948	122,8085	0,2064935	106,3713	0,5701299	116,3822	0,4701299	103,4002	0,8831169	98,80787	0,9675325	111,8309	0,6467533	107,2614	0,8168831	104,5886	0,6493506	108,4089	0,7246753	101,4653	0,7727273	108,9564	0,4077922	110,4951	0,5337662	103,4289	0,8207792	129,17	0,1337662	119,5171	0,2038961	126,8346	0,261039	118,9503	0,3701299	107,3265	0,4753247	121,7333	0,474026	106,6454	0,5896104	102,1736	0,7649351	103,4218	0,8103896
NEGATIVE	3180332	98,01884	0,8883117	94,19792	0,9584416	115,2694	0,4844156	110,7572	0,3623376	103,0979	0,9077922	100,5116	0,9454545	113,3397	0,5363637	108,9174	0,7415584	101,1579	0,974026	92,49682	0,9922078	100,8257	0,9493507	109,7251	0,3454545	96,97277	0,9194805	98,70951	0,9350649	104,4693	0,787013	109,4773	0,8103896	100,2593	0,9493507	104,2887	0,9818182	108,1971	0,8142857	109,306	0,3792208	105,877	0,9688312	105,9751	0,6324675	102,7103	0,7402598	102,0546	0,8584415
NEGATIVE	3180739	116,799	0,1779221	116,0231	0,1857143	113,8619	0,5454546	104,2037	0,6779221	123,0872	0,2480519	113,1199	0,5532467	110,6136	0,6597403	125,3567	0,174026	119,0386	0,338961	110,7118	0,3727273	121,4849	0,1948052	105,085	0,5818182	100,9067	0,7883117	101,2898	0,8961039	114,2279	0,3415585	115,4406	0,587013	115,457	0,3831169	127,83	0,2207792	115,1012	0,5337662	102,7172	0,6896104	119,7886	0,5545455	102,952	0,7532467	102,2119	0,7636364	105,2083	0,7571428
NEGATIVE	3190039	115,7139	0,2246753	104,7673	0,6337662	115,1088	0,4935065	99,42556	0,848052	113,48	0,5961039	117,8946	0,3857143	143,197	0,01558442	109,989	0,7077922	108,747	0,7597402	98,17529	0,8987013	108,8475	0,7038961	110,8312	0,3077922	107,308	0,5077922	111,1094	0,5064935	111,7916	0,4584416	110,4586	0,774026	116,0183	0,3402597	118,0094	0,6025974	114,1276	0,5649351	101,3772	0,7597402	123,7532	0,3961039	103,2193	0,7441558	113,8876	0,2701299	110,5441	0,5350649
NEGATIVE	3190368	111,7818	0,3636364	117,5796	0,1480519	117,8544	0,3844156	99,80967	0,8337662	116,0773	0,4831169	112,4811	0,5792208	113,3317	0,5389611	114,2107	0,5649351	114,9622	0,5012987	120,2025	0,07532468	119,0761	0,2662338	113,3556	0,2298701	107,9773	0,4727273	122,7908	0,1103896	119,7103	0,1649351	116,5964	0,525974	110,1144	0,6272727	120,6757	0,512987	119,4261	0,3493507	109,1927	0,3818182	124,5532	0,3506494	110,4941	0,4064935	107,9433	0,5077922	115,0475	0,3415585
NEGATIVE	3190646	116,2621	0,2	108,914	0,4714286	111,1058	0,6610389	105,6998	0,6116883	131,3452	0,08571429	130,8787	0,07532468	132,168	0,06493507	120,3252	0,3233766	122,9842	0,2051948	116,7242	0,1480519	128,0532	0,06623377	114,4524	0,1909091	114,7861	0,1792208	128,4154	0,04155844	122,2155	0,1194805	123,2653	0,2701299	108,0106	0,7194805	132,1391	0,1142857	113,0928	0,6077922	115,0713	0,1688312	133,8412	0,1051948	113,293	0,3025974	119,4685	0,1025974	120,1018	0,1714286
NEGATIVE	3290608	110,8207	0,4	117,513	0,1493506	125,0663	0,1649351	113,9142	0,2467532	125,1294	0,1831169	118,3477	0,3584416	114,9272	0,4909091	111,517	0,6623377	118,8617	0,3467532	108,0552	0,5051948	107,9642	0,7441558	112,9541	0,2428571	107,5054	0,5	118,9404	0,2181818	109,0198	0,5779221	120,192	0,3805195	111,1729	0,5753247	115,5822	0,7220779	112,9842	0,6181818	106,7554	0,4987013	128,6151	0,2272727	114,0784	0,274026	110,04	0,4194805	111,4593	0,4935065
NEGATIVE	3310017	111,4342	0,3727273	114,1381	0,2298701	105,8636	0,8428571	105,8992	0,5948052	111,694	0,6714286	152,811	0,002597403	115,4078	0,4727273	128,275	0,1233766	126,1993	0,1220779	109,4928	0,4207792	114,1264	0,4662338	100,2413	0,8155844	102,2077	0,7493507	124,3295	0,08311688	115,5659	0,2857143	122,624	0,2948052	99,76983	0,9571428	115,1479	0,7441558	117,1166	0,4376623	115,3771	0,1623377	132,7913	0,1246753	105,3295	0,6727273	112,4044	0,3194805	119,1171	0,1961039
NEGATIVE	3310072	104,0871	0,6922078	111,5819	0,3519481	125,452	0,1571429	103,6292	0,6974026	128,9556	0,1103896	117,9718	0,3805195	120,4443	0,2701299	128,1548	0,1246753	115,3538	0,487013	102,1335	0,7727273	121,2969	0,1987013	105,3241	0,5701299	106,2285	0,5623376	115,0745	0,3480519	124,8196	0,08441558	113,4022	0,6701299	108,7199	0,687013	131,6082	0,1220779	113,525	0,5948052	114,7045	0,187013	150,0933	0,01298701	102,7405	0,7662337	116,2525	0,2038961	117,4466	0,2545455
NEGATIVE	3310433	107,4137	0,5467532	103,2751	0,6857143	125,0172	0,1662338	105,5773	0,6155844	115,3133	0,5181818	122,9505	0,2168831	104,1016	0,8844156	113,2953	0,6025974	108,1432	0,7805195	113,783	0,2597403	108,7472	0,7090909	102,1062	0,7493507	102,5265	0,7376623	114,4075	0,3714286	99,63819	0,9285714	122,761	0,2935065	116,3496	0,3194805	125,5385	0,3051948	105,0963	0,9064935	108,8186	0,4077922	121,438	0,4883117	114,5076	0,2493507	99,36064	0,8753247	113,8201	0,3701299
NEGATIVE	3310577	96,50681	0,9285714	101,2816	0,7649351	123,8221	0,1831169	97,26772	0,9077922	103,5112	0,8961039	104,7506	0,8545455	100,3699	0,9506493	107,7396	0,7987013	102,112	0,951948	97,68032	0,9116883	104,4283	0,8636364	101,2462	0,7805195	102,8995	0,7194805	100,4175	0,9155844	97,22089	0,9701298	97,20528	0,9961039	101,6052	0,9246753	110,6654	0,8844156	102,8014	0,9454545	102,0788	0,7272727	115,9937	0,7350649	110,9505	0,3805195	96,3317	0,9454545	102,6884	0,8376623
NEGATIVE	3310612	116,501	0,1922078	117,1077	0,1558442	120,2232	0,2909091	107,0318	0,5246753	115,7004	0,5012987	119,9881	0,3025974	101,2337	0,9376624	140,3887	0,01948052	113,2757	0,5727273	108,2802	0,4948052	104,6229	0,8584415	104,8671	0,5987013	115,6677	0,1584416	112,7296	0,4350649	108,6093	0,6012987	114,2603	0,6285715	123,7648	0,1311688	121,3278	0,4857143	125,9486	0,151948	113,2537	0,2337662	118,8716	0,6038961	126,9162	0,03506494	109,5671	0,4363636	107,6089	0,6610389
NEGATIVE	3360070	110,1117	0,4324675	109,3253	0,4532467	134,2792	0,05194805	112,4217	0,3012987	110,3543	0,7168831	120,558	0,2792208	134,6048	0,05194805	130,1565	0,1	127,9654	0,1	111,1683	0,3532467	117,1539	0,3376623	107,1651	0,4727273	109,5453	0,3805195	117,1353	0,2753247	121,922	0,125974	134,8997	0,05584415	135,4126	0,02077922	135,5664	0,07272727	131,8212	0,06103896	116,3092	0,1337662	137,9442	0,05584415	113,1525	0,3064935	115,4252	0,2246753	119,0954	0,1974026
NEGATIVE	3360202	112,4448	0,3350649	109,0028	0,4688312	122,1885	0,2220779	105,9751	0,5909091	137,8682	0,02727273	115,2635	0,4779221	115,2049	0,4779221	113,8215	0,5857143	112,5644	0,6012987	107,385	0,5272727	120,5433	0,2168831	100,7801	0,7987013	107,9966	0,4714286	113,8486	0,3883117	105,9726	0,7246753	126,6071	0,1857143	107,5662	0,7415584	127,4081	0,2376623	116,2756	0,474026	107,1814	0,4831169	142,1882	0,02987013	116,8857	0,1805195	120,0973	0,09090909	107,3872	0,6701299
NEGATIVE	3360274	112,1602	0,3480519	119,3328	0,1155844	120,3519	0,2805195	114,1608	0,2376623	112,193	0,6493506	128,6355	0,1103896	116,4429	0,4298701	126,3472	0,151948	115,2188	0,4896104	119,9102	0,08311688	112,5985	0,5441558	104,8992	0,5948052	116,7412	0,1337662	109,0182	0,5896104	109,0512	0,5753247	122,0996	0,312987	106,9965	0,7623377	121,5597	0,4753247	121,9943	0,2597403	102,0261	0,7298701	120,072	0,5441558	108,5498	0,5142857	110,5011	0,3935065	102,8881	0,8272727
NEGATIVE	3370017	118,5434	0,1467533	115,3777	0,2012987	129,0033	0,09350649	111,4753	0,325974	120,8208	0,312987	130,6132	0,07792208	112,34	0,5831169	117,3842	0,4363636	122,3396	0,2168831	113,9619	0,2532468	123,1008	0,1636364	117,3381	0,1233766	111,992	0,2688312	100,9297	0,9038961	113,6489	0,3662338	112,0255	0,7246753	118,5279	0,2363636	127,8511	0,2194805	114,0306	0,5753247	100,5359	0,8064935	119,5328	0,5623376	112,8249	0,3168831	110,1503	0,4103896	119,619	0,1831169
NEGATIVE	3370154	95,55316	0,9480519	100,2467	0,7896104	118,9403	0,3402597	117,1443	0,151948	98,24299	0,974026	119,6038	0,312987	106,2364	0,812987	106,3898	0,8337662	107,6221	0,7987013	104,6331	0,648052	116,4445	0,3727273	95,2601	0,951948	105,7372	0,5844156	108,4801	0,625974	98,78388	0,9402598	115,6106	0,574026	115,8559	0,3558442	115,2403	0,738961	109,1594	0,7857143	104,1903	0,612987	129,6138	0,2025974	102,893	0,7558442	110,2128	0,4077922	100,2344	0,9116883
NEGATIVE	3370167	125,2217	0,05844156	128,3129	0,02337662	126,3724	0,138961	129,0507	0,01818182	133,9154	0,06363636	136,9681	0,02987013	129,0416	0,09220779	123,9985	0,2025974	136,6398	0,02857143	117,0721	0,1402597	128,4792	0,06363636	117,2072	0,1272727	128,6947	0,01688312	111,5462	0,4857143	137,7978	0,009090909	139,6992	0,02467532	115,6611	0,3701299	127,1519	0,2480519	136,2015	0,02987013	106,6343	0,5090909	133,2819	0,1142857	118,0243	0,1506494	123,8901	0,04285714	129,0865	0,03246753
NEGATIVE	3370228	112,5713	0,3272727	104,338	0,651948	111,3564	0,6493506	106,1338	0,5792208	108,3751	0,7727273	107,9574	0,7623377	120,6403	0,2636364	120,5877	0,3064935	110,892	0,6675324	118,319	0,1142857	121,8295	0,1831169	120,9073	0,07012987	114,145	0,1948052	123,9775	0,0948052	117,5199	0,2246753	145,0738	0,01038961	109,0689	0,6662338	122,3179	0,4441558	115,2786	0,525974	120,2822	0,07012987	117,7623	0,651948	110,7023	0,3974026	105,1851	0,638961	122,1282	0,1207792
NEGATIVE	3390112	107,3779	0,5493507	104,6242	0,638961	100,8636	0,9441559	113,9365	0,2441558	109,0814	0,7584416	119,9326	0,3038961	109,5457	0,7038961	119,1071	0,3688312	111,292	0,6467533	103,2169	0,7298701	100,246	0,9688312	118,3086	0,1051948	103,758	0,6779221	106,5402	0,7220779	107,3328	0,6662338	109,1605	0,8168831	102,5233	0,9012987	118,6929	0,5779221	117,3189	0,4363636	100,5605	0,8038961	136,4882	0,06753246	105,826	0,6467533	95,30702	0,9649351	106,6827	0,6987013
NEGATIVE	3390358	96,82109	0,9168831	113,5381	0,2571429	115,4036	0,4727273	112,2965	0,3038961	107,476	0,7948052	120,687	0,2714286	107,8314	0,761039	118,5671	0,3987013	118,8975	0,3454545	110,181	0,3935065	113,1127	0,5194805	105,4164	0,5623376	108,6777	0,4285714	108,3321	0,6337662	113,1747	0,3844156	130,4381	0,112987	110,6122	0,6025974	120,2888	0,5298702	107,5005	0,8324676	97,8596	0,887013	112,3998	0,8584415	118,7208	0,1324675	109,1822	0,451948	110,8233	0,5194805
NEGATIVE	3390546	127,631	0,03636364	114,5485	0,2220779	126,6925	0,1350649	107,1826	0,5194805	123,8358	0,2285714	121,1196	0,2623377	119,9282	0,2883117	109,2471	0,7311688	123,1175	0,2	120,0639	0,07922078	109,3838	0,687013	98,58479	0,8792208	111,3031	0,2948052	117,771	0,2532468	118,9176	0,1844156	123,0436	0,2818182	132,0237	0,04155844	126,5045	0,2701299	117,1114	0,438961	111,575	0,2844156	133,4218	0,112987	126,0288	0,03766234	134,8831	0,009090909	113,5256	0,3844156
NEGATIVE	3390632	90,22508	0,9909091	99,62625	0,8142857	117,2721	0,4038961	102,0915	0,7597402	113,3892	0,6051948	96,04004	0,9896104	113,8577	0,525974	98,89578	0,9779221	115,0476	0,4974026	91,62096	0,9935065	102,8759	0,9116883	100,1637	0,8194805	96,23717	0,938961	93,74094	0,9935065	101,2137	0,8857143	112,1829	0,712987	112,7403	0,4896104	108,0209	0,938961	100,8599	0,9688312	100,2044	0,8220779	114,462	0,7805195	96,21837	0,9584416	103,8735	0,6974026	106,1758	0,7155844
NEGATIVE	3400253	102,6079	0,7428572	95,62715	0,925974	102,6642	0,9181818	94,19383	0,9714286	100,4433	0,9480519	111,7098	0,612987	108,2449	0,7519481	101,3651	0,9428571	97,8269	0,9909091	104,7682	0,6454545	100,5862	0,9558442	97,89882	0,8961039	99,10899	0,8493506	115,2361	0,3376623	106,8495	0,6883117	112,1772	0,7155844	106,3801	0,7792208	106,1838	0,9636363	111,6148	0,6701299	96,84089	0,912987	110,7329	0,9090909	97,65609	0,925974	113,8454	0,2714286	100,4057	0,9090909
NEGATIVE	3400414	113,2772	0,3	147,1451	0,003896104	126,9835	0,1285714	109,4902	0,4142857	122,2256	0,274026	127,2754	0,1285714	134,3448	0,05584415	130,8076	0,08311688	137,1187	0,02597403	111,1902	0,3506494	123,8004	0,1415584	114,2632	0,1948052	133,7463	0,003896104	121,9828	0,1298701	123,8322	0,0987013	128,6637	0,1467533	131,0426	0,04805195	136,4515	0,06493507	128,0806	0,1077922	114,8033	0,1805195	153,3815	0,007792208	118,1365	0,1493506	124,947	0,03896104	124,525	0,06883117
